case,linkage,distance,kind,idx,value
19,ward.D2,manhattan,height,11,0.867401703634169907
19,ward.D2,manhattan,height,12,0.927348799196427986
19,ward.D2,manhattan,height,13,1.371409333690280397
19,ward.D2,manhattan,height,14,1.378575226805881737
19,ward.D2,manhattan,height,15,1.485496041212797769
19,ward.D2,manhattan,height,16,2.201226952108796375
19,ward.D2,manhattan,height,17,2.972519988712590155
19,ward.D2,manhattan,height,18,7.423189597699308528
19,ward.D2,manhattan,cut,2,0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1
19,ward.D2,manhattan,cut,3,0;0;0;0;0;0;1;0;0;0;2;1;2;2;2;1;2;1;2;2
19,ward.D2,manhattan,cut,4,0;1;1;0;0;0;2;0;0;0;3;2;3;3;3;2;3;2;3;3
19,ward.D2,manhattan,cut,5,0;1;1;2;2;0;3;2;2;0;4;3;4;4;4;3;4;3;4;4
19,ward.D2,manhattan,cut,6,0;1;1;2;2;0;3;2;2;0;4;5;4;4;4;5;4;3;4;4
19,single,manhattan,height,0,0.058772579378660927
19,single,manhattan,height,1,0.081428539846962050
19,single,manhattan,height,2,0.090343312811508952
19,single,manhattan,height,3,0.156710008433646630
19,single,manhattan,height,4,0.272209448237180518
19,single,manhattan,height,5,0.307434928412778974
19,single,manhattan,height,6,0.311433051762143920
19,single,manhattan,height,7,0.313840481125427173
19,single,manhattan,height,8,0.399746822659614365
19,single,manhattan,height,9,0.457371115066796952
19,single,manhattan,height,10,0.497944171679424619
19,single,manhattan,height,11,0.567603523002544352
19,single,manhattan,height,12,0.603102872874445084
19,single,manhattan,height,13,0.606213138545574570
19,single,manhattan,height,14,0.626091711060634326
19,single,manhattan,height,15,0.723401834074985262
19,single,manhattan,height,16,0.759696494175663539
19,single,manhattan,height,17,0.799324794887742218
19,single,manhattan,height,18,0.927348799196427986
19,single,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
19,single,manhattan,cut,3,0;1;1;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2
19,single,manhattan,cut,4,0;1;1;0;0;0;0;0;0;0;2;2;2;2;2;2;2;3;2;2
19,single,manhattan,cut,5,0;1;1;0;0;0;0;0;0;0;2;3;2;2;2;3;2;4;2;2
19,single,manhattan,cut,6,0;1;1;0;0;0;0;0;0;0;2;3;2;2;2;3;2;4;5;2
19,centroid,manhattan,height,0,0.058772579378660927
19,centroid,manhattan,height,1,0.081428539846962050
19,centroid,manhattan,height,2,0.090343312811508952
19,centroid,manhattan,height,3,0.166512241247166098
19,centroid,manhattan,height,4,0.272209448237180518
19,centroid,manhattan,height,5,0.307434928412778974
19,centroid,manhattan,height,6,0.311433051762143920
19,centroid,manhattan,height,7,0.324558504194728703
19,centroid,manhattan,height,8,0.495795646726983452
19,centroid,manhattan,height,9,0.544458941203065372
19,centroid,manhattan,height,10,0.559905392107846955
19,centroid,manhattan,height,11,0.664644538942992469
19,centroid,manhattan,height,12,0.802259554300961630
19,centroid,manhattan,height,13,0.749912605553928913
19,centroid,manhattan,height,14,0.811336703339918364
19,centroid,manhattan,height,15,0.820489692129892201
19,centroid,manhattan,height,16,1.183780130708758760
19,centroid,manhattan,height,17,1.319644217188080004
19,centroid,manhattan,height,18,2.412580174012113332
19,centroid,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
19,centroid,manhattan,cut,3,0;1;1;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2
19,centroid,manhattan,cut,4,0;1;1;0;0;0;0;0;0;0;2;3;2;2;2;3;2;3;2;2
19,centroid,manhattan,cut,5,0;1;1;0;0;0;0;0;0;0;2;3;2;2;2;3;2;4;2;2
19,centroid,manhattan,cut,6,0;1;1;0;0;0;0;0;0;0;2;3;2;2;2;3;2;4;5;5
20,average,euclidean,height,0,0.072761509956276352
20,average,euclidean,height,1,0.102357258938706439
20,average,euclidean,height,2,0.140768448471574908
20,average,euclidean,height,3,0.250678276770647246
20,average,euclidean,height,4,0.251828236883716472
20,average,euclidean,height,5,0.282132169355266582
20,average,euclidean,height,6,0.374138071322874466
20,average,euclidean,height,7,0.415679777477256263
20,average,euclidean,height,8,0.423587865813745357
20,average,euclidean,height,9,0.554802860865139080
20,average,euclidean,height,10,0.603254131475105981
20,average,euclidean,height,11,0.652700378754389465
20,average,euclidean,height,12,0.680253773173430387
20,average,euclidean,height,13,0.833599369852333849
20,average,euclidean,height,14,0.853175761378690334
20,average,euclidean,height,15,0.993535884530271529
20,average,euclidean,height,16,1.051916449240181350
20,average,euclidean,height,17,1.255714787866629489
20,average,euclidean,height,18,1.929942286001781859
20,average,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
20,average,euclidean,cut,3,0;0;0;0;0;1;1;0;0;0;2;0;2;2;2;2;2;2;2;2
20,average,euclidean,cut,4,0;0;0;0;0;1;1;0;0;0;2;0;3;2;3;2;3;2;3;2
20,average,euclidean,cut,5,0;0;0;1;0;2;2;0;0;1;3;0;4;3;4;3;4;3;4;3
20,average,euclidean,cut,6,0;0;0;1;0;2;2;0;0;1;3;0;4;3;5;3;5;3;4;3
20,complete,euclidean,height,0,0.072761509956276352
20,complete,euclidean,height,1,0.102357258938706439
20,complete,euclidean,height,2,0.172589318083624682
20,complete,euclidean,height,3,0.250678276770647246
20,complete,euclidean,height,4,0.251828236883716472
20,complete,euclidean,height,5,0.313225653225236100
20,complete,euclidean,height,6,0.374138071322874466
20,complete,euclidean,height,7,0.419520189495585671
20,complete,euclidean,height,8,0.423587865813745357
20,complete,euclidean,height,9,0.554802860865139080
20,complete,euclidean,height,10,0.693104796670157675
20,complete,euclidean,height,11,0.764705685271131141
20,complete,euclidean,height,12,0.807926465299605434
20,complete,euclidean,height,13,0.994698808625163466
20,complete,euclidean,height,14,1.049564287929021678
20,complete,euclidean,height,15,1.468067159257251175
20,complete,euclidean,height,16,1.690130214038364498
20,complete,euclidean,height,17,1.774874563145468986
20,complete,euclidean,height,18,3.230120583615061047
20,complete,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
20,complete,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;2;2;2;1
20,complete,euclidean,cut,4,0;0;0;0;0;1;1;0;0;0;2;0;3;2;3;2;3;3;3;2
20,complete,euclidean,cut,5,0;0;0;1;0;2;2;0;0;1;3;0;4;3;4;3;4;4;4;3
20,complete,euclidean,cut,6,0;0;0;1;0;2;2;0;0;1;3;0;4;3;5;3;5;5;4;3
20,ward.D2,euclidean,height,0,0.072761509956276352
20,ward.D2,euclidean,height,1,0.102357258938706439
20,ward.D2,euclidean,height,2,0.155816437787546086
20,ward.D2,euclidean,height,3,0.250678276770647246
20,ward.D2,euclidean,height,4,0.251828236883716472
20,ward.D2,euclidean,height,5,0.334493224183935789
20,ward.D2,euclidean,height,6,0.374138071322874466
20,ward.D2,euclidean,height,7,0.423587865813745357
20,ward.D2,euclidean,height,8,0.427689096244315170
20,ward.D2,euclidean,height,9,0.554802860865139080
20,ward.D2,euclidean,height,10,0.747753611798933959
20,ward.D2,euclidean,height,11,0.800360560877358740
20,ward.D2,euclidean,height,12,0.964343589794404044
20,ward.D2,euclidean,height,13,1.027834921923776346
20,ward.D2,euclidean,height,14,1.254752519700400804
20,ward.D2,euclidean,height,15,1.608909742651684960
20,ward.D2,euclidean,height,16,1.910953736505053957
20,ward.D2,euclidean,height,17,2.130903665137931835
20,ward.D2,euclidean,height,18,5.670026194417503440
20,ward.D2,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
20,ward.D2,euclidean,cut,3,0;0;0;1;0;1;1;0;0;1;2;0;2;2;2;2;2;2;2;2
20,ward.D2,euclidean,cut,4,0;0;0;1;0;1;1;0;0;1;2;0;3;2;3;3;3;3;3;2
20,ward.D2,euclidean,cut,5,0;0;0;1;0;2;2;0;0;1;3;0;4;3;4;4;4;4;4;3
20,ward.D2,euclidean,cut,6,0;0;0;1;0;2;2;0;0;1;3;0;4;3;5;5;5;5;4;3
20,single,euclidean,height,0,0.072761509956276352
20,single,euclidean,height,1,0.102357258938706439
20,single,euclidean,height,2,0.108947578859525135
20,single,euclidean,height,3,0.245331847051698748
20,single,euclidean,height,4,0.250678276770647246
20,single,euclidean,height,5,0.251828236883716472
20,single,euclidean,height,6,0.374138071322874466
20,single,euclidean,height,7,0.411839365458926854
20,single,euclidean,height,8,0.423587865813745357
20,single,euclidean,height,9,0.427689096244315170
20,single,euclidean,height,10,0.449442487517531075
20,single,euclidean,height,11,0.519793102953105435
20,single,euclidean,height,12,0.520695199067891079
20,single,euclidean,height,13,0.554802860865139080
20,single,euclidean,height,14,0.568521364840763321
20,single,euclidean,height,15,0.606396916910875494
20,single,euclidean,height,16,0.614340972473864322
20,single,euclidean,height,17,0.656754171496166106
20,single,euclidean,height,18,0.764131351490522581
20,single,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
20,single,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;2
20,single,euclidean,cut,4,0;0;0;1;0;0;0;0;0;1;2;0;2;2;2;2;2;2;2;3
20,single,euclidean,cut,5,0;0;0;1;0;2;2;0;0;1;3;0;3;3;3;3;3;3;3;4
20,single,euclidean,cut,6,0;0;0;1;0;2;2;0;0;1;3;0;3;3;4;3;4;3;3;5
20,centroid,euclidean,height,0,0.072761509956276352
20,centroid,euclidean,height,1,0.102357258938706439
20,centroid,euclidean,height,2,0.134940993451212465
20,centroid,euclidean,height,3,0.250678276770647246
20,centroid,euclidean,height,4,0.251828236883716472
20,centroid,euclidean,height,5,0.273112573889674914
20,centroid,euclidean,height,6,0.374138071322874466
20,centroid,euclidean,height,7,0.414102483493195783
20,centroid,euclidean,height,8,0.423587865813745357
20,centroid,euclidean,height,9,0.554802860865139080
20,centroid,euclidean,height,10,0.590660781784160815
20,centroid,euclidean,height,11,0.632233540549593243
20,centroid,euclidean,height,12,0.642213285070365125
20,centroid,euclidean,height,13,0.794117336190602985
20,centroid,euclidean,height,14,0.758136308482132759
20,centroid,euclidean,height,15,0.953806794452162210
20,centroid,euclidean,height,16,1.057793419079665398
20,centroid,euclidean,height,17,1.146118730070548875
20,centroid,euclidean,height,18,1.802052618806548212
20,centroid,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
20,centroid,euclidean,cut,3,0;0;0;0;0;1;1;0;0;0;2;0;2;2;2;2;2;2;2;2
20,centroid,euclidean,cut,4,0;0;0;0;0;1;1;0;0;0;2;0;3;2;2;2;2;2;3;2
20,centroid,euclidean,cut,5,0;0;0;1;0;2;2;0;0;1;3;0;4;3;3;3;3;3;4;3
20,centroid,euclidean,cut,6,0;0;0;1;0;2;2;0;0;1;3;0;4;3;5;3;5;3;4;3
20,average,manhattan,height,0,0.08518257068084234
20,average,manhattan,height,1,0.13740215854956944
20,average,manhattan,height,2,0.17681847594411601
20,average,manhattan,height,3,0.29606329205514736
20,average,manhattan,height,4,0.33446674019786471
20,average,manhattan,height,5,0.35504821286373422
20,average,manhattan,height,6,0.47263997881667552
20,average,manhattan,height,7,0.51687726291565173
20,average,manhattan,height,8,0.53739426495940479
20,average,manhattan,height,9,0.68126235058555529
20,average,manhattan,height,10,0.77418856519165935
20,average,manhattan,height,11,0.78052861063476620
20,average,manhattan,height,12,0.90048242032792669
20,average,manhattan,height,13,0.97265939623567743
20,average,manhattan,height,14,1.13513610137608612
20,average,manhattan,height,15,1.32909963257040720
20,average,manhattan,height,16,1.36069290324247327
20,average,manhattan,height,17,1.40053911446873847
20,average,manhattan,height,18,2.36266540559265392
20,average,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
20,average,manhattan,cut,3,0;0;1;1;0;1;1;0;0;1;2;0;2;2;2;2;2;2;2;2
20,average,manhattan,cut,4,0;0;1;1;0;1;1;0;0;1;2;0;3;2;2;2;2;2;3;2
20,average,manhattan,cut,5,0;0;1;2;0;1;1;0;0;2;3;0;4;3;3;3;3;3;4;3
20,average,manhattan,cut,6,0;0;1;2;0;1;1;0;0;2;3;0;4;3;5;3;5;3;4;5
20,complete,manhattan,height,0,0.08518257068084234
20,complete,manhattan,height,1,0.13740215854956944
20,complete,manhattan,height,2,0.19959271435514625
20,complete,manhattan,height,3,0.29606329205514736
20,complete,manhattan,height,4,0.35504821286373422
20,complete,manhattan,height,5,0.37471952304914219
20,complete,manhattan,height,6,0.47263997881667552
20,complete,manhattan,height,7,0.53739426495940479
20,complete,manhattan,height,8,0.54574075332498162
20,complete,manhattan,height,9,0.68126235058555529
20,complete,manhattan,height,10,0.90855229177870678
20,complete,manhattan,height,11,0.93479880841004848
20,complete,manhattan,height,12,1.00573404846654935
20,complete,manhattan,height,13,1.23309943316964921
20,complete,manhattan,height,14,1.67128587778745508
20,complete,manhattan,height,15,2.03084861180585996
20,complete,manhattan,height,16,2.13311939640473369
20,complete,manhattan,height,17,2.17988283742542599
20,complete,manhattan,height,18,4.26396653760876010
20,complete,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
20,complete,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;1;1;2;1
20,complete,manhattan,cut,4,0;0;1;0;0;1;1;0;0;0;2;0;3;2;2;2;2;2;3;2
20,complete,manhattan,cut,5,0;0;1;2;0;1;1;0;0;2;3;0;4;3;3;3;3;3;4;3
20,complete,manhattan,cut,6,0;0;1;2;0;1;1;0;0;2;3;0;4;3;5;3;5;3;4;5
20,ward.D2,manhattan,height,0,0.08518257068084234
20,ward.D2,manhattan,height,1,0.13740215854956944
20,ward.D2,manhattan,height,2,0.18995999956791648
20,ward.D2,manhattan,height,3,0.29606329205514736
20,ward.D2,manhattan,height,4,0.35504821286373422
20,ward.D2,manhattan,height,5,0.39432997131571107
20,ward.D2,manhattan,height,6,0.47263997881667552
20,ward.D2,manhattan,height,7,0.53739426495940479
20,ward.D2,manhattan,height,8,0.59064368269840684
20,ward.D2,manhattan,height,9,0.68126235058555529
20,ward.D2,manhattan,height,10,0.91740921792113928
20,ward.D2,manhattan,height,11,1.03281694171480276
20,ward.D2,manhattan,height,12,1.09414546037376104
20,ward.D2,manhattan,height,13,1.18989254718287563
20,ward.D2,manhattan,height,14,1.89327049564811478
20,ward.D2,manhattan,height,15,2.02822507401927954
20,ward.D2,manhattan,height,16,2.19121265151165634
20,ward.D2,manhattan,height,17,2.74770531676322571
20,ward.D2,manhattan,height,18,6.90552756175049876
20,ward.D2,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
20,ward.D2,manhattan,cut,3,0;0;1;1;0;1;1;0;0;1;2;0;2;2;2;2;2;2;2;2
20,ward.D2,manhattan,cut,4,0;0;1;1;0;1;1;0;0;1;2;0;3;2;2;2;2;2;3;2
20,ward.D2,manhattan,cut,5,0;0;1;2;0;1;1;0;0;2;3;0;4;3;3;3;3;3;4;3
20,ward.D2,manhattan,cut,6,0;0;1;2;0;1;1;0;0;2;3;0;4;3;5;3;5;3;4;5
20,single,manhattan,height,0,0.08518257068084234
20,single,manhattan,height,1,0.13740215854956944
20,single,manhattan,height,2,0.15404423753308577
20,single,manhattan,height,3,0.29606329205514736
20,single,manhattan,height,4,0.29950965131737034
20,single,manhattan,height,5,0.35504821286373422
20,single,manhattan,height,6,0.47263997881667552
20,single,manhattan,height,7,0.48801377250632194
20,single,manhattan,height,8,0.51727496943578521
20,single,manhattan,height,9,0.53739426495940479
20,single,manhattan,height,10,0.59064368269840684
20,single,manhattan,height,11,0.62363869107890324
20,single,manhattan,height,12,0.67663539089930347
20,single,manhattan,height,13,0.68126235058555529
20,single,manhattan,height,14,0.68341999352854188
20,single,manhattan,height,15,0.71221935930170566
20,single,manhattan,height,16,0.75164713506778469
20,single,manhattan,height,17,0.76273358600874830
20,single,manhattan,height,18,1.01074208377469299
20,single,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
20,single,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;2
20,single,manhattan,cut,4,0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;2;1;1;3
20,single,manhattan,cut,5,0;0;0;0;0;0;1;0;0;0;2;0;2;2;3;2;3;2;2;4
20,single,manhattan,cut,6,0;0;0;0;0;0;1;0;0;0;2;0;3;2;4;2;4;2;3;5
20,centroid,manhattan,height,0,0.08518257068084234
20,centroid,manhattan,height,1,0.13740215854956944
20,centroid,manhattan,height,2,0.16451018532869668
20,centroid,manhattan,height,3,0.29606329205514736
20,centroid,manhattan,height,4,0.32196907333660635
20,centroid,manhattan,height,5,0.35504821286373422
20,centroid,manhattan,height,6,0.47263997881667552
20,centroid,manhattan,height,7,0.51592750305719903
20,centroid,manhattan,height,8,0.53739426495940479
20,centroid,manhattan,height,9,0.68126235058555529
20,centroid,manhattan,height,10,0.72865739733465074
20,centroid,manhattan,height,11,0.74636513933586346
20,centroid,manhattan,height,12,0.89444570898397113
20,centroid,manhattan,height,13,0.94755776411909687
20,centroid,manhattan,height,14,1.02248292952013009
20,centroid,manhattan,height,15,1.24230080261963205
20,centroid,manhattan,height,16,1.29903963614242901
20,centroid,manhattan,height,17,1.22530292274224850
20,centroid,manhattan,height,18,2.19472072971114418
20,centroid,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
20,centroid,manhattan,cut,3,0;0;0;1;0;0;0;0;0;1;2;0;2;2;2;2;2;2;2;2
20,centroid,manhattan,cut,4,0;0;1;2;0;1;1;0;0;2;3;0;3;3;3;3;3;3;3;3
20,centroid,manhattan,cut,5,0;0;1;2;0;1;1;0;0;2;3;0;4;3;3;3;3;3;4;3
20,centroid,manhattan,cut,6,0;0;1;2;0;1;1;0;0;2;3;0;4;3;5;3;5;3;4;5
21,average,euclidean,height,0,0.12133639438423528
21,average,euclidean,height,1,0.18306478476273680
21,average,euclidean,height,2,0.18456173483398461
21,average,euclidean,height,3,0.18644451150643865
21,average,euclidean,height,4,0.21311299791217522
21,average,euclidean,height,5,0.23646669989934921
21,average,euclidean,height,6,0.32756251864733960
21,average,euclidean,height,7,0.52645864869377013
21,average,euclidean,height,8,0.57426123554514064
21,average,euclidean,height,9,0.58472499951134638
21,average,euclidean,height,10,0.61422716482817075
21,average,euclidean,height,11,0.67002166585283518
21,average,euclidean,height,12,0.76739854193672841
21,average,euclidean,height,13,0.86033742398353774
21,average,euclidean,height,14,0.89318653548418125
21,average,euclidean,height,15,0.97870411689134507
21,average,euclidean,height,16,1.14757340164611410
21,average,euclidean,height,17,1.76435915151587253
21,average,euclidean,height,18,2.52296465150783611
21,average,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1
21,average,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;0;1;1;2
21,average,euclidean,cut,4,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;0;2;1;3
21,average,euclidean,cut,5,0;0;0;0;0;0;1;0;0;0;2;3;4;2;2;2;1;3;2;4
21,average,euclidean,cut,6,0;1;0;0;0;0;2;0;0;0;3;4;5;3;3;3;2;4;3;5
21,complete,euclidean,height,0,0.12133639438423528
21,complete,euclidean,height,1,0.18456173483398461
21,complete,euclidean,height,2,0.18644451150643865
21,complete,euclidean,height,3,0.21918214683304091
21,complete,euclidean,height,4,0.23666046118533154
21,complete,euclidean,height,5,0.25934433457674894
21,complete,euclidean,height,6,0.36462254259515015
21,complete,euclidean,height,7,0.57426123554514064
21,complete,euclidean,height,8,0.61422716482817075
21,complete,euclidean,height,9,0.67741867287648483
21,complete,euclidean,height,10,0.75426864527813275
21,complete,euclidean,height,11,0.77851375230617736
21,complete,euclidean,height,12,0.86033742398353774
21,complete,euclidean,height,13,0.97607518857685804
21,complete,euclidean,height,14,1.24749014234306088
21,complete,euclidean,height,15,1.56714051618655237
21,complete,euclidean,height,16,1.66787325533956432
21,complete,euclidean,height,17,2.37606519800544058
21,complete,euclidean,height,18,4.67783226775862282
21,complete,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1
21,complete,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;0;1;1;2
21,complete,euclidean,cut,4,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;0;2;1;3
21,complete,euclidean,cut,5,0;0;0;0;0;0;1;0;0;0;2;3;4;2;2;2;1;3;2;4
21,complete,euclidean,cut,6,0;1;0;0;0;0;2;0;0;0;3;4;5;3;3;3;2;4;3;5
21,ward.D2,euclidean,height,0,0.12133639438423528
21,ward.D2,euclidean,height,1,0.18456173483398461
21,ward.D2,euclidean,height,2,0.18644451150643865
21,ward.D2,euclidean,height,3,0.20375327927865089
21,ward.D2,euclidean,height,4,0.22347520194862169
21,ward.D2,euclidean,height,5,0.25232121686982728
21,ward.D2,euclidean,height,6,0.36462254259515015
21,ward.D2,euclidean,height,7,0.57426123554514064
21,ward.D2,euclidean,height,8,0.61422716482817075
21,ward.D2,euclidean,height,9,0.74313825831443436
21,ward.D2,euclidean,height,10,0.81150412456351817
21,ward.D2,euclidean,height,11,0.86033742398353774
21,ward.D2,euclidean,height,12,0.89936608991084754
21,ward.D2,euclidean,height,13,0.90910100114751879
21,ward.D2,euclidean,height,14,1.14583522534991911
21,ward.D2,euclidean,height,15,1.58255202038770815
21,ward.D2,euclidean,height,16,1.73797790239596894
21,ward.D2,euclidean,height,17,2.95101389711892104
21,ward.D2,euclidean,height,18,7.72507594815031862
21,ward.D2,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1
21,ward.D2,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;0;1;1;2
21,ward.D2,euclidean,cut,4,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;0;2;1;3
21,ward.D2,euclidean,cut,5,0;0;0;0;0;0;1;0;0;0;2;3;4;2;2;2;1;3;2;4
21,ward.D2,euclidean,cut,6,0;1;0;0;0;0;2;0;0;0;3;4;5;3;3;3;2;4;3;5
21,single,euclidean,height,0,0.12133639438423528
21,single,euclidean,height,1,0.14694742269243272
21,single,euclidean,height,2,0.18456173483398461
21,single,euclidean,height,3,0.18644451150643865
21,single,euclidean,height,4,0.18956553463901890
21,single,euclidean,height,5,0.21358906522194951
21,single,euclidean,height,6,0.25002527129543800
21,single,euclidean,height,7,0.28310854934228596
21,single,euclidean,height,8,0.36462254259515015
21,single,euclidean,height,9,0.56134655672367029
21,single,euclidean,height,10,0.57426123554514064
21,single,euclidean,height,11,0.57548221716500858
21,single,euclidean,height,12,0.59382129231429570
21,single,euclidean,height,13,0.61422716482817075
21,single,euclidean,height,14,0.63130660736045108
21,single,euclidean,height,15,0.84402601997436455
21,single,euclidean,height,16,0.84481983131965610
21,single,euclidean,height,17,0.86033742398353774
21,single,euclidean,height,18,1.06288496451849235
21,single,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
21,single,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1
21,single,euclidean,cut,4,0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3;0;2
21,single,euclidean,cut,5,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;0;4;1;3
21,single,euclidean,cut,6,0;0;0;0;0;0;1;0;0;0;2;3;4;2;2;2;1;5;2;4
21,centroid,euclidean,height,0,0.12133639438423528
21,centroid,euclidean,height,1,0.17645551595969713
21,centroid,euclidean,height,2,0.18456173483398461
21,centroid,euclidean,height,3,0.18644451150643865
21,centroid,euclidean,height,4,0.19353520200336408
21,centroid,euclidean,height,5,0.21851658372307312
21,centroid,euclidean,height,6,0.31472149448115233
21,centroid,euclidean,height,7,0.50276385976616222
21,centroid,euclidean,height,8,0.52309183363791945
21,centroid,euclidean,height,9,0.57426123554514064
21,centroid,euclidean,height,10,0.61422716482817075
21,centroid,euclidean,height,11,0.66259034311486009
21,centroid,euclidean,height,12,0.71870744669137676
21,centroid,euclidean,height,13,0.84640020307219210
21,centroid,euclidean,height,14,0.86033742398353774
21,centroid,euclidean,height,15,0.91581814726970434
21,centroid,euclidean,height,16,1.02820159318386684
21,centroid,euclidean,height,17,1.67306761870118836
21,centroid,euclidean,height,18,2.45519030521408332
21,centroid,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1
21,centroid,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;0;1;1;2
21,centroid,euclidean,cut,4,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;0;2;1;3
21,centroid,euclidean,cut,5,0;1;0;0;0;0;0;0;0;0;2;3;4;2;2;2;0;3;2;4
21,centroid,euclidean,cut,6,0;1;0;0;0;0;0;0;0;0;2;3;4;2;2;2;0;5;2;4
21,average,manhattan,height,0,0.13889685113774064
21,average,manhattan,height,1,0.19066062238100240
21,average,manhattan,height,2,0.23755731027057544
21,average,manhattan,height,3,0.24936444283555864
21,average,manhattan,height,4,0.27943618622658684
21,average,manhattan,height,5,0.30514026372457181
21,average,manhattan,height,6,0.41699177334714049
21,average,manhattan,height,7,0.59579884762726709
21,average,manhattan,height,8,0.63807190150295978
21,average,manhattan,height,9,0.80783755448105787
21,average,manhattan,height,10,0.86644603405096965
21,average,manhattan,height,11,0.93544430077922103
21,average,manhattan,height,12,0.99414667789695987
21,average,manhattan,height,13,1.00688057081630400
21,average,manhattan,height,14,1.21339359212821662
21,average,manhattan,height,15,1.23766360741226311
21,average,manhattan,height,16,1.47112405709894745
21,average,manhattan,height,17,2.19511421121049910
21,average,manhattan,height,18,2.90966239118333814
21,average,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1
21,average,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;0;1;1;2
21,average,manhattan,cut,4,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;0;2;1;3
21,average,manhattan,cut,5,0;0;0;0;0;0;1;0;0;0;2;3;4;2;2;2;1;3;2;4
21,average,manhattan,cut,6,0;0;0;0;0;0;1;0;0;0;2;3;4;2;2;2;1;5;2;4
21,complete,manhattan,height,0,0.13889685113774064
21,complete,manhattan,height,1,0.19066062238100240
21,complete,manhattan,height,2,0.23755731027057544
21,complete,manhattan,height,3,0.29759551107874582
21,complete,manhattan,height,4,0.29974476128521138
21,complete,manhattan,height,5,0.36046966742490200
21,complete,manhattan,height,6,0.51035420856438252
21,complete,manhattan,height,7,0.80783755448105787
21,complete,manhattan,height,8,0.86251601242869802
21,complete,manhattan,height,9,0.86644603405096965
21,complete,manhattan,height,10,1.00086684473235588
21,complete,manhattan,height,11,1.03519769148089180
21,complete,manhattan,height,12,1.16417310330428414
21,complete,manhattan,height,13,1.21339359212821662
21,complete,manhattan,height,14,1.59270397399822161
21,complete,manhattan,height,15,1.78706047454049055
21,complete,manhattan,height,16,2.28780878109999053
21,complete,manhattan,height,17,2.98315970922860840
21,complete,manhattan,height,18,4.95236323409651735
21,complete,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1
21,complete,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;0;1;1;2
